facility_id,campus_id,name,operator_company,facility_type,status,latitude,longitude,geom_type,geocode_precision,coord_confidence,address,city,state,county,zip,country,size_sqft,area_basis,power_capacity_mw,power_basis,power_demand_mw,year_opened,planned_year,in_conus,included,confidence,notes,snapshot_date,dataset_version,sources_json,source_name,source_url,n_sources
dc_6ff36699e16a,,Stack Infrastructure - POR03,Stack Infrastructure,colocation,operational,45.5541944,-122.9409256,point,parcel,high,4735 Northeast Starr Boulevard,Hillsboro,OR,Washington,97124,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1243089555"", ""source_record_id"": ""way/1243089555"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Hillsboro"", ""addr:housenumber"": ""4735"", ""addr:postcode"": ""97124"", ""addr:state"": ""OR"", ""addr:street"": ""Northeast Starr Boulevard"", ""building"": ""industrial"", ""name"": ""Stack Infrastructure - POR03"", ""operator"": ""Stack Infrastructure"", ""operator:wikidata"": ""Q115477173"", ""ref"": ""POR03C"", ""telecom"": ""data_center"", ""website"": ""https://www.stackinfra.com/locations/americas/portland/por03/""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1243089555,1
dc_2a1d188ac87d,,Stack Infrastructure - POR03,Stack Infrastructure,colocation,operational,45.5528982,-122.9379804,point,parcel,high,4565 Northeast Starr Boulevard,Hillsboro,OR,Washington,97124,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1243089557"", ""source_record_id"": ""way/1243089557"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Hillsboro"", ""addr:housenumber"": ""4565"", ""addr:postcode"": ""97124"", ""addr:state"": ""OR"", ""addr:street"": ""Northeast Starr Boulevard"", ""area"": ""yes"", ""building"": ""construction"", ""construction"": ""industrial"", ""name"": ""Stack Infrastructure - POR03"", ""note"": ""Stack Infrastructure Phase 3 Proposed Building POR3D"", ""operator"": ""Stack Infrastructure"", ""operator:wikidata"": ""Q115477173"", ""ref"": ""POR03D"", ""telecom"": ""data_center"", ""website"": ""https://www.stackinfra.com/locations/americas/portland/por03/""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1243089557,1
dc_2d174e33a292,,Amazon Web Services,Amazon Web Services,hyperscale,operational,38.9043442,-77.4524692,point,parcel,high,,,VA,Fairfax,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1252196797"", ""source_record_id"": ""way/1252196797"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""yes"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1252196797,1
dc_1f8be8294d52,,Amazon Web Services,Amazon Web Services,hyperscale,operational,38.9048369,-77.4547504,point,parcel,high,,,VA,Fairfax,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1252196798"", ""source_record_id"": ""way/1252196798"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""yes"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1252196798,1
dc_0df484691fd4,,Amazon Web Services,Amazon Web Services,hyperscale,operational,38.9159035,-77.4905509,point,parcel,high,,,VA,Loudoun,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1252196799"", ""source_record_id"": ""way/1252196799"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""yes"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1252196799,1
dc_e5ee534a8f75,,Amazon Web Services,Amazon Web Services,hyperscale,operational,38.9149908,-77.4909743,point,parcel,high,,,VA,Loudoun,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1252196800"", ""source_record_id"": ""way/1252196800"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""yes"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1252196800,1
dc_abb797b53b98,,Amazon Web Services CMH62,Amazon Web Services,hyperscale,operational,40.0929864,-82.7476276,point,parcel,high,,,OH,Licking,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1252196801"", ""source_record_id"": ""way/1252196801"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""yes"", ""name"": ""Amazon Web Services CMH62"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""ref"": ""CMH62"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1252196801,1
dc_65aed79b4274,,Amazon Web Services,Amazon Web Services,hyperscale,operational,40.0934344,-82.7321669,point,parcel,high,,,OH,Licking,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1252196802"", ""source_record_id"": ""way/1252196802"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""yes"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1252196802,1
dc_4b83d9872e2e,,Amazon Web Services,Amazon Web Services,hyperscale,operational,40.0921679,-82.7275475,point,parcel,high,,,OH,Licking,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1252196803"", ""source_record_id"": ""way/1252196803"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""yes"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1252196803,1
dc_9853927b6203,,Amazon Web Services,Amazon Web Services,hyperscale,operational,40.0929609,-82.7265106,point,parcel,high,,,OH,Licking,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1252196804"", ""source_record_id"": ""way/1252196804"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""yes"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1252196804,1
dc_c878c41c84a1,,Amazon Web Services,Amazon Web Services,hyperscale,operational,40.1162611,-83.2013887,point,parcel,high,,,OH,Union,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1252196805"", ""source_record_id"": ""way/1252196805"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""yes"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1252196805,1
dc_b17651764b5b,,,Amazon Web Services,hyperscale,operational,40.1173912,-83.2020737,point,parcel,high,,,OH,Union,,US,,unknown,,unknown,,,,True,True,low,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1252196806"", ""source_record_id"": ""way/1252196806"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""medium"", ""raw_attributes"": {""building"": ""yes"", ""operator"": ""Amazon Web Services"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1252196806,1
dc_54e21ce1cea4,,Amazon Web Services,Amazon Web Services,hyperscale,operational,40.1190307,-83.2002438,point,parcel,high,,,OH,Union,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1252196807"", ""source_record_id"": ""way/1252196807"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""yes"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1252196807,1
dc_b80ac4ec6ffb,,Amazon Web Services,Amazon Web Services,hyperscale,operational,40.0493536,-83.175465,point,parcel,high,,,OH,Franklin,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1252196808"", ""source_record_id"": ""way/1252196808"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""yes"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1252196808,1
dc_c1dd5309d7d9,,,Amazon Web Services,hyperscale,operational,40.0481384,-83.1752938,point,parcel,high,,,OH,Franklin,,US,,unknown,,unknown,,,,True,True,low,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1252196809"", ""source_record_id"": ""way/1252196809"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""medium"", ""raw_attributes"": {""building"": ""yes"", ""operator"": ""Amazon Web Services"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1252196809,1
dc_704355a73b47,,Amazon Web Services,Amazon Web Services,hyperscale,operational,40.0478979,-83.1775485,point,parcel,high,,,OH,Franklin,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1252196810"", ""source_record_id"": ""way/1252196810"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""yes"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1252196810,1
dc_89fdbc2bf070,,Google NBY-3,Google,hyperscale,operational,40.0579063,-82.7653279,point,parcel,high,,,OH,Licking,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1252196811"", ""source_record_id"": ""way/1252196811"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""yes"", ""building:levels"": ""1"", ""name"": ""Google NBY-3"", ""operator"": ""Google"", ""operator:wikidata"": ""Q95"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1252196811,1
dc_8e771aedabc9,,Google NBY-4,Google,hyperscale,operational,40.0593527,-82.7717447,point,parcel,high,,,OH,Franklin,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1252196812"", ""source_record_id"": ""way/1252196812"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""yes"", ""building:levels"": ""1"", ""name"": ""Google NBY-4"", ""operator"": ""Google"", ""operator:wikidata"": ""Q95"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1252196812,1
dc_a565678c206d,,NAO 5/NAO 6,Meta,hyperscale,operational,40.0603757,-82.7509948,point,parcel,high,,,OH,Licking,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1252196813"", ""source_record_id"": ""way/1252196813"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""yes"", ""name"": ""NAO 5/NAO 6"", ""operator"": ""Meta"", ""operator:wikidata"": ""Q380"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1252196813,1
dc_80aeb614dd61,,Google,Google,hyperscale,operational,39.8520765,-82.9948358,point,parcel,high,,,OH,Franklin,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1252196814"", ""source_record_id"": ""way/1252196814"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""yes"", ""name"": ""Google"", ""operator"": ""Google"", ""operator:wikidata"": ""Q95"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1252196814,1
dc_4e24d0589219,,Google,Google,hyperscale,operational,38.7761446,-77.5825144,point,parcel,high,,,VA,Prince William,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1252196815"", ""source_record_id"": ""way/1252196815"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""data_center"", ""name"": ""Google"", ""operator"": ""Google"", ""operator:wikidata"": ""Q95"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1252196815,1
dc_b588afe1a787,,Amazon Web Services,Amazon Web Services,hyperscale,operational,45.8587472,-119.6050828,point,parcel,high,75242 Gar Swanson Drive,Boardman,OR,Morrow,97818,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1252196816"", ""source_record_id"": ""way/1252196816"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Boardman"", ""addr:housenumber"": ""75242"", ""addr:postcode"": ""97818"", ""addr:state"": ""OR"", ""addr:street"": ""Gar Swanson Drive"", ""building"": ""industrial"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""operator:wikipedia"": ""en:Amazon Web Services"", ""owner"": ""Vadata Inc"", ""ref"": ""PDX109"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1252196816,1
dc_9863a01aea38,,Amazon Web Services,Amazon Web Services,hyperscale,operational,45.860076,-119.6051229,point,parcel,high,75246 Gar Swanson Drive,Boardman,OR,Morrow,97818,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1252196817"", ""source_record_id"": ""way/1252196817"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Boardman"", ""addr:housenumber"": ""75246"", ""addr:postcode"": ""97818"", ""addr:state"": ""OR"", ""addr:street"": ""Gar Swanson Drive"", ""building"": ""industrial"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""operator:wikipedia"": ""en:Amazon Web Services"", ""owner"": ""Vadata Inc"", ""ref"": ""PDX110"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1252196817,1
dc_2901313c8c49,,Amazon Web Services,Amazon Web Services,hyperscale,operational,45.8609677,-119.6051401,point,parcel,high,75250 Gar Swanson Drive,Boardman,OR,Morrow,97818,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1252196818"", ""source_record_id"": ""way/1252196818"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Boardman"", ""addr:housenumber"": ""75250"", ""addr:postcode"": ""97818"", ""addr:state"": ""OR"", ""addr:street"": ""Gar Swanson Drive"", ""building"": ""industrial"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""operator:wikipedia"": ""en:Amazon Web Services"", ""owner"": ""Vadata Inc"", ""ref"": ""PDX111"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1252196818,1
dc_f049b1fca45c,,Amazon Web Services,Amazon Web Services,hyperscale,operational,45.8414702,-119.6517858,point,parcel,high,Rippee Road,Boardman,OR,Morrow,97818,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1252196819"", ""source_record_id"": ""way/1252196819"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Boardman"", ""addr:postcode"": ""97818"", ""addr:state"": ""OR"", ""addr:street"": ""Rippee Road"", ""building"": ""industrial"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""operator:wikipedia"": ""en:Amazon Web Services"", ""owner"": ""Vadata Inc"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1252196819,1
dc_ef8be669f009,,Amazon Web Services,Amazon Web Services,hyperscale,operational,45.9206089,-119.2318204,point,parcel,high,34820 Wanapa Road,Umatilla,OR,Umatilla,97882,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1252196820"", ""source_record_id"": ""way/1252196820"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Umatilla"", ""addr:housenumber"": ""34820"", ""addr:postcode"": ""97882"", ""addr:state"": ""OR"", ""addr:street"": ""Wanapa Road"", ""building"": ""industrial"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""operator:wikipedia"": ""en:Amazon Web Services"", ""owner"": ""Vadata Inc"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1252196820,1
dc_f8b9e84e51e9,,Amazon Web Services,Amazon Web Services,hyperscale,operational,45.9205886,-119.2300024,point,parcel,high,34830 Wanapa Road,Umatilla,OR,Umatilla,97882,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1252196821"", ""source_record_id"": ""way/1252196821"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Umatilla"", ""addr:housenumber"": ""34830"", ""addr:postcode"": ""97882"", ""addr:state"": ""OR"", ""addr:street"": ""Wanapa Road"", ""building"": ""industrial"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""operator:wikipedia"": ""en:Amazon Web Services"", ""owner"": ""Vadata Inc"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1252196821,1
dc_dac6ac36fb92,,Amazon Web Services,Amazon Web Services,hyperscale,operational,45.7977753,-119.3619683,point,parcel,high,77954 Cottonwood Bend Road,Hermiston,OR,Umatilla,97838,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1252196822"", ""source_record_id"": ""way/1252196822"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Hermiston"", ""addr:housenumber"": ""77954"", ""addr:postcode"": ""97838"", ""addr:state"": ""OR"", ""addr:street"": ""Cottonwood Bend Road"", ""building"": ""industrial"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""operator:wikipedia"": ""en:Amazon Web Services"", ""owner"": ""Vadata Inc"", ""ref"": ""PDX81"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1252196822,1
dc_8e4b8eb39168,,Amazon Web Services,Amazon Web Services,hyperscale,operational,45.799157,-119.3666613,point,parcel,high,77954 Cottonwood Bend Road,Hermiston,OR,Umatilla,97838,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1252196823"", ""source_record_id"": ""way/1252196823"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Hermiston"", ""addr:housenumber"": ""77954"", ""addr:postcode"": ""97838"", ""addr:state"": ""OR"", ""addr:street"": ""Cottonwood Bend Road"", ""building"": ""industrial"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""operator:wikipedia"": ""en:Amazon Web Services"", ""owner"": ""Vadata Inc"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1252196823,1
dc_9ddbd01cdc30,,Google,Google,hyperscale,operational,39.7240422,-82.6911124,point,parcel,high,,,OH,Fairfield,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1252196824"", ""source_record_id"": ""way/1252196824"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""yes"", ""name"": ""Google"", ""operator"": ""Google"", ""operator:wikidata"": ""Q95"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1252196824,1
dc_b49da9aafa96,,Amazon Web Services,Amazon Web Services,hyperscale,operational,38.7461526,-77.5172227,point,parcel,high,,,VA,Prince William,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1252196825"", ""source_record_id"": ""way/1252196825"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""yes"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1252196825,1
dc_1209b396219a,,Amazon Web Services,Amazon Web Services,hyperscale,operational,38.9213052,-77.4858007,point,parcel,high,,,VA,Loudoun,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1252196826"", ""source_record_id"": ""way/1252196826"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""yes"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1252196826,1
dc_8f212e8b9568,,Amazon Web Services,Amazon Web Services,hyperscale,operational,38.9950879,-77.4710775,point,parcel,high,,,VA,Loudoun,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1253282099"", ""source_record_id"": ""way/1253282099"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""yes"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1253282099,1
dc_7048b76fe40b,,Meta Sarpy Data center,Meta,hyperscale,operational,41.1235744,-96.1328883,point,parcel,high,,,NE,Sarpy,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1253282100"", ""source_record_id"": ""way/1253282100"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""yes"", ""name"": ""Meta Sarpy Data center"", ""operator"": ""Meta"", ""operator:wikidata"": ""Q380"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1253282100,1
dc_8a06b58c62ce,,Meta Sarpy Data center,Meta,hyperscale,operational,41.1143501,-96.1428055,point,parcel,high,,,NE,Sarpy,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1253282101"", ""source_record_id"": ""way/1253282101"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""yes"", ""name"": ""Meta Sarpy Data center"", ""operator"": ""Meta"", ""operator:wikidata"": ""Q380"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1253282101,1
dc_647ebabf6c68,,Meta Sarpy Data center,Meta,hyperscale,operational,41.1122489,-96.1416248,point,parcel,high,,,NE,Sarpy,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1253282102"", ""source_record_id"": ""way/1253282102"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""yes"", ""name"": ""Meta Sarpy Data center"", ""operator"": ""Meta"", ""operator:wikidata"": ""Q380"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1253282102,1
