facility_id,campus_id,name,operator_company,facility_type,status,compute_capabilities,latitude,longitude,geom_type,geocode_precision,coordinate_precision,coord_confidence,address,city,state,county,zip,country,size_sqft,area_basis,num_floors,power_capacity_mw,power_basis,power_demand_mw,year_opened,planned_year,in_conus,included,confidence,notes,snapshot_date,dataset_version,sources_json,source_name,source_url,n_sources,coordinate_status,verification_status,confirmed_lat,confirmed_lon,verification_evidence,verification_source,verification_confidence,verification_date,verification_method,original_lat,original_lon
dc_66e8fa6175af,,Evocative DAL6,,unknown,operational,,33.015681,-96.768421,point,address,geocoded_address,medium,1221 Coit Rd,Plano,TX,Collin,75075,US,,unknown,,,unknown,,,,True,True,high,,2026-06-22,0.1.0,"[{""source_name"": ""PeeringDB"", ""source_url"": ""https://www.peeringdb.com/fac/7109"", ""source_record_id"": ""7109"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""name"": ""Evocative DAL6"", ""city"": ""Plano"", ""state"": ""TX"", ""zipcode"": ""75075"", ""address1"": ""1221 Coit Rd"", ""org_id"": 18470, ""campus_id"": null}}]",PeeringDB,https://www.peeringdb.com/fac/7109,1,candidate_building_suggested,pending,,,,,,,,33.015681,-96.768421
dc_9a635f7f4c1f,,WēConnect Westerville,,unknown,operational,,40.123627,-82.943999,point,address,geocoded_address,medium,35 Collegeview Rd,Westerville,OH,Franklin,43081,US,,unknown,,,unknown,,,,True,True,high,,2026-06-22,0.1.0,"[{""source_name"": ""PeeringDB"", ""source_url"": ""https://www.peeringdb.com/fac/7142"", ""source_record_id"": ""7142"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""name"": ""W\u0113Connect Westerville"", ""city"": ""Westerville"", ""state"": ""OH"", ""zipcode"": ""43081"", ""address1"": ""35 Collegeview Rd"", ""org_id"": 23481, ""campus_id"": null}}]",PeeringDB,https://www.peeringdb.com/fac/7142,1,independently_confirmed_on_building,pending,,,,,,,,40.123627,-82.943999
dc_1459b4e7eef5,,TSR Solutions Data Center,,unknown,operational,,43.03904,-87.907046,point,address,geocoded_address,medium,"324 E Wisconsin Ave #825, Milwaukee, WI 53202",Milwaukee,WI,Milwaukee,53202,US,,unknown,,,unknown,,,,True,True,high,,2026-06-22,0.1.0,"[{""source_name"": ""PeeringDB"", ""source_url"": ""https://www.peeringdb.com/fac/7173"", ""source_record_id"": ""7173"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""name"": ""TSR Solutions Data Center"", ""city"": ""Milwaukee"", ""state"": ""WI"", ""zipcode"": ""53202"", ""address1"": ""324 E Wisconsin Ave #825, Milwaukee, WI 53202"", ""org_id"": 23538, ""campus_id"": null}}]",PeeringDB,https://www.peeringdb.com/fac/7173,1,no_building_found_manual,pending,,,,,,,,43.03904,-87.907046
dc_9b95847ef56f,,DC BLOX HSV1 - DCBLOX Huntsville,,unknown,operational,,34.711822,-86.692154,point,address,geocoded_address,medium,333 Diamond Drive NW,Huntsville,AL,Madison,35806,US,,unknown,,,unknown,,,,True,True,high,,2026-06-22,0.1.0,"[{""source_name"": ""PeeringDB"", ""source_url"": ""https://www.peeringdb.com/fac/7218"", ""source_record_id"": ""7218"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""name"": ""DC BLOX HSV1 - DCBLOX Huntsville"", ""city"": ""Huntsville"", ""state"": ""AL"", ""zipcode"": ""35806"", ""address1"": ""333 Diamond Drive NW"", ""org_id"": 22094, ""campus_id"": null}}]",PeeringDB,https://www.peeringdb.com/fac/7218,1,no_building_found_manual,pending,,,,,,,,34.711822,-86.692154
dc_4d97600c0104,,DC BLOX BHM1 - DCBLOX Birmingham,,unknown,operational,,33.49959,-86.821129,point,address,geocoded_address,medium,433 6th St S,Birmingham,AL,Jefferson,35233,US,,unknown,,,unknown,,,,True,True,high,,2026-06-22,0.1.0,"[{""source_name"": ""PeeringDB"", ""source_url"": ""https://www.peeringdb.com/fac/7219"", ""source_record_id"": ""7219"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""name"": ""DC BLOX BHM1 - DCBLOX Birmingham"", ""city"": ""Birmingham"", ""state"": ""AL"", ""zipcode"": ""35233"", ""address1"": ""433 6th St S"", ""org_id"": 22094, ""campus_id"": null}}]",PeeringDB,https://www.peeringdb.com/fac/7219,1,candidate_building_suggested,pending,,,,,,,,33.49959,-86.821129
dc_faf2065fd962,,DC BLOX ATL1 - DCBLOX Atlanta,,unknown,operational,,33.831665,-84.339169,point,address,geocoded_address,medium,6 West Druid Hills Dr NE,Atlanta,GA,DeKalb,30329,US,,unknown,,,unknown,,,,True,True,high,,2026-06-22,0.1.0,"[{""source_name"": ""PeeringDB"", ""source_url"": ""https://www.peeringdb.com/fac/7220"", ""source_record_id"": ""7220"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""name"": ""DC BLOX ATL1 - DCBLOX Atlanta"", ""city"": ""Atlanta"", ""state"": ""GA"", ""zipcode"": ""30329"", ""address1"": ""6 West Druid Hills Dr NE"", ""org_id"": 22094, ""campus_id"": null}}]",PeeringDB,https://www.peeringdb.com/fac/7220,1,no_building_found_manual,pending,,,,,,,,33.831665,-84.339169
dc_2546bb57a1b3,,TurnKey Internet - CA,,unknown,operational,,34.048336,-118.255083,point,address,geocoded_address,medium,530 W. 6th Street,Los Angeles,CA,Los Angeles,90014,US,,unknown,,,unknown,,,,True,True,high,,2026-06-22,0.1.0,"[{""source_name"": ""PeeringDB"", ""source_url"": ""https://www.peeringdb.com/fac/7263"", ""source_record_id"": ""7263"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""name"": ""TurnKey Internet - CA"", ""city"": ""Los Angeles"", ""state"": ""CA"", ""zipcode"": ""90014"", ""address1"": ""530 W. 6th Street"", ""org_id"": 20972, ""campus_id"": null}}]",PeeringDB,https://www.peeringdb.com/fac/7263,1,no_building_found_manual,pending,,,,,,,,34.048336,-118.255083
dc_d3a8a17157cf,,TurnKey Internet - DR,,unknown,operational,,42.649423,-73.752684,point,address,geocoded_address,medium,80 State Street,Albany,NY,Albany,12207,US,,unknown,,,unknown,,,,True,True,high,,2026-06-22,0.1.0,"[{""source_name"": ""PeeringDB"", ""source_url"": ""https://www.peeringdb.com/fac/7264"", ""source_record_id"": ""7264"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""name"": ""TurnKey Internet - DR"", ""city"": ""Albany"", ""state"": ""NY"", ""zipcode"": ""12207"", ""address1"": ""80 State Street"", ""org_id"": 20972, ""campus_id"": null}}]",PeeringDB,https://www.peeringdb.com/fac/7264,1,no_building_found_manual,pending,,,,,,,,42.649423,-73.752684
dc_7d3c86a321c9,,Cogent Albany,,unknown,operational,,42.649423,-73.752684,point,address,geocoded_address,medium,80 State Street,Albany,NY,Albany,12207,US,,unknown,,,unknown,,,,True,True,high,,2026-06-22,0.1.0,"[{""source_name"": ""PeeringDB"", ""source_url"": ""https://www.peeringdb.com/fac/7265"", ""source_record_id"": ""7265"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""name"": ""Cogent Albany"", ""city"": ""Albany"", ""state"": ""NY"", ""zipcode"": ""12207"", ""address1"": ""80 State Street"", ""org_id"": 365, ""campus_id"": null}}]",PeeringDB,https://www.peeringdb.com/fac/7265,1,no_building_found_manual,pending,,,,,,,,42.649423,-73.752684
dc_b21478932c0d,,Lumen New York,,colocation,operational,,40.751657,-74.007158,point,address,geocoded_address,medium,601 W 26th St,New York,NY,New York,10001-1101,US,,unknown,,,unknown,,,,True,True,high,,2026-06-22,0.1.0,"[{""source_name"": ""PeeringDB"", ""source_url"": ""https://www.peeringdb.com/fac/7267"", ""source_record_id"": ""7267"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""name"": ""Lumen New York"", ""city"": ""New York"", ""state"": ""NY"", ""zipcode"": ""10001-1101"", ""address1"": ""601 W 26th St"", ""org_id"": 682, ""campus_id"": null}}]",PeeringDB,https://www.peeringdb.com/fac/7267,1,independently_confirmed_on_building,pending,,,,,,,,40.751657,-74.007158
dc_b630100d026f,,TierPoint Omaha - Bellevue,,colocation,operational,,41.178209,-95.924766,point,address,geocoded_address,medium,1001 Fort Crook Road North,Bellevue,NE,Sarpy,68005,US,,unknown,,,unknown,,,,True,True,high,,2026-06-22,0.1.0,"[{""source_name"": ""PeeringDB"", ""source_url"": ""https://www.peeringdb.com/fac/7271"", ""source_record_id"": ""7271"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""name"": ""TierPoint Omaha - Bellevue"", ""city"": ""Bellevue"", ""state"": ""NE"", ""zipcode"": ""68005"", ""address1"": ""1001 Fort Crook Road North"", ""org_id"": 882, ""campus_id"": null}}]",PeeringDB,https://www.peeringdb.com/fac/7271,1,independently_confirmed_on_building,pending,,,,,,,,41.178209,-95.924766
dc_cb3651da3ba0,,Planet Networks Newton Datacenter,,unknown,operational,,41.058209,-74.75396,point,address,geocoded_address,medium,4 Park Place,Newton,NJ,Sussex,07860,US,,unknown,,,unknown,,,,True,True,high,,2026-06-22,0.1.0,"[{""source_name"": ""PeeringDB"", ""source_url"": ""https://www.peeringdb.com/fac/7288"", ""source_record_id"": ""7288"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""name"": ""Planet Networks Newton Datacenter"", ""city"": ""Newton"", ""state"": ""NJ"", ""zipcode"": ""07860"", ""address1"": ""4 Park Place"", ""org_id"": 17430, ""campus_id"": null}}]",PeeringDB,https://www.peeringdb.com/fac/7288,1,independently_confirmed_on_building,pending,,,,,,,,41.058209,-74.75396
dc_3c91f82abab9,,Xfernet LAX01,,unknown,operational,,34.061086,-118.293315,point,address,geocoded_address,medium,3250 Wilshire Blvd,Los Angeles,CA,Los Angeles,90010,US,,unknown,,,unknown,,,,True,True,high,,2026-06-22,0.1.0,"[{""source_name"": ""PeeringDB"", ""source_url"": ""https://www.peeringdb.com/fac/7297"", ""source_record_id"": ""7297"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""name"": ""Xfernet LAX01"", ""city"": ""Los Angeles"", ""state"": ""CA"", ""zipcode"": ""90010"", ""address1"": ""3250 Wilshire Blvd"", ""org_id"": 8783, ""campus_id"": null}}]",PeeringDB,https://www.peeringdb.com/fac/7297,1,ambiguous_candidate,pending,,,,,,,,34.061086,-118.293315
dc_cfa299c09d66,,SFN IA-IowaFalls,,unknown,operational,,42.555386,-93.259636,point,address,geocoded_address,medium,10048 US Hwy 65,Iowa Falls,IA,Hardin,50126,US,,unknown,,,unknown,,,,True,True,high,,2026-06-22,0.1.0,"[{""source_name"": ""PeeringDB"", ""source_url"": ""https://www.peeringdb.com/fac/7332"", ""source_record_id"": ""7332"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""name"": ""SFN IA-IowaFalls"", ""city"": ""Iowa Falls"", ""state"": ""IA"", ""zipcode"": ""50126"", ""address1"": ""10048 US Hwy 65"", ""org_id"": 22147, ""campus_id"": null}}]",PeeringDB,https://www.peeringdb.com/fac/7332,1,no_building_found_manual,pending,,,,,,,,42.555386,-93.259636
dc_1e995f203458,,"702 Communications - Fargo, ND",,unknown,operational,,46.864784,-96.832308,point,address,geocoded_address,medium,2911 Fiechtner Dr S,Fargo,ND,Cass,58103,US,,unknown,,,unknown,,,,True,True,high,,2026-06-22,0.1.0,"[{""source_name"": ""PeeringDB"", ""source_url"": ""https://www.peeringdb.com/fac/7345"", ""source_record_id"": ""7345"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""name"": ""702 Communications - Fargo, ND"", ""city"": ""Fargo"", ""state"": ""ND"", ""zipcode"": ""58103"", ""address1"": ""2911 Fiechtner Dr S"", ""org_id"": 9553, ""campus_id"": null}}]",PeeringDB,https://www.peeringdb.com/fac/7345,1,independently_confirmed_on_building,pending,,,,,,,,46.864784,-96.832308
dc_a7acec8d7af4,,NYI CH1 (800 Jorie Blvd),,unknown,operational,,41.845343,-87.941522,point,address,geocoded_address,medium,800 Jorie Blvd,Oak Brook,IL,DuPage,60523,US,,unknown,,,unknown,,,,True,True,high,,2026-06-22,0.1.0,"[{""source_name"": ""PeeringDB"", ""source_url"": ""https://www.peeringdb.com/fac/7525"", ""source_record_id"": ""7525"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""name"": ""NYI CH1 (800 Jorie Blvd)"", ""city"": ""Oak Brook"", ""state"": ""IL"", ""zipcode"": ""60523"", ""address1"": ""800 Jorie Blvd"", ""org_id"": 3534, ""campus_id"": null}}]",PeeringDB,https://www.peeringdb.com/fac/7525,1,independently_confirmed_on_building,pending,,,,,,,,41.845343,-87.941522
dc_0378cf1ad710,,Neutron - Spokane,,unknown,operational,,47.6583,-117.4191,point,address,geocoded_address,medium,422 W Riverside Ave,Spokane,WA,Spokane,99201,US,,unknown,,,unknown,,,,True,True,high,,2026-06-22,0.1.0,"[{""source_name"": ""PeeringDB"", ""source_url"": ""https://www.peeringdb.com/fac/7563"", ""source_record_id"": ""7563"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""name"": ""Neutron - Spokane"", ""city"": ""Spokane"", ""state"": ""WA"", ""zipcode"": ""99201"", ""address1"": ""422 W Riverside Ave"", ""org_id"": 24247, ""campus_id"": null}}]",PeeringDB,https://www.peeringdb.com/fac/7563,1,candidate_building_suggested,CANDIDATE,47.6583,-117.4191,"Neutron colocation lists 422 W Riverside Ave, Suite 1401, Spokane WA 99201 (datacenters.com). Commercial listings (LoopNet/CommercialCafe) confirm 422 W Riverside = the US Bank Building, a 16-story historic (1910) office tower, 180,698 sqft. Suite 1401 = 14th floor, consistent with a 16-story tower. In Esri imagery the tower is identifiable at the address by its long SE-cast shadow (only high-rise on the block); I moved the point off the road/intersection where the Census geocode (47.658011,-117.418417) landed onto the tower rooftop centroid ~47.6583,-117.4191. CANDIDATE not VERIFIED because Neutron is an interior colo tenant inside a multi-tenant office tower, so there is no external data-center signature (no rooftop chillers/substation) visible to independently confirm the facility from imagery.",https://www.loopnet.com/Listing/422-W-Riverside-Ave-Spokane-WA/33719431/,medium,2026-07-10,AI-assisted verification,47.658366,-117.419213
dc_03a9959da784,,EdgeConneX Hillsboro (EDCPOR02),,colocation,operational,,45.548296,-122.907473,point,address,geocoded_address,medium,6397 NE Evergreen Pkwy,Hillsboro,OR,Washington,97124,US,,unknown,,,unknown,,,,True,True,high,,2026-06-22,0.1.0,"[{""source_name"": ""PeeringDB"", ""source_url"": ""https://www.peeringdb.com/fac/7566"", ""source_record_id"": ""7566"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""name"": ""EdgeConneX Hillsboro (EDCPOR02)"", ""city"": ""Hillsboro"", ""state"": ""OR"", ""zipcode"": ""97124"", ""address1"": ""6397 NE Evergreen Pkwy"", ""org_id"": 8735, ""campus_id"": 47}}]",PeeringDB,https://www.peeringdb.com/fac/7566,1,no_building_found_manual,AMBIGUOUS,,,"EdgeConneX POR02 (EDCPOR02) is a small (~3 MW) unmarked edge data center listed at '6397 NE Evergreen Pkwy, Bldg A, Hillsboro OR 97124' (datacenterHawk), but other sources give '6297 NE Evergreen Pkwy, Bldg A' and the Census geocoder only matched '6397 NW EVERGREEN PKWY' (45.5505,-122.9101) - a different quadrant/street. Esri imagery of the area (AmberGlen/Evergreen corporate park) shows numerous near-identical flat-roofed office/flex buildings with no distinct data-center signature (no unmistakable rooftop cooling array, substation, or fencing) to single one out. Conflicting street numbers (6397 vs 6297) and quadrant (NE vs NW) plus multiple look-alike candidate buildings make building-level assignment impossible without guessing. Coords left null.",https://datacenterhawk.com/marketplace/providers/edgeconnex/6397-ne-evergreen-pkwy-bldg-a/por02,medium,2026-07-10,AI-assisted verification,45.548296,-122.907473
dc_924c700670ac,,EdgeConneX Atlanta (EDCATL02),,colocation,operational,,33.731803,-84.423585,point,address,geocoded_address,medium,1101 Donnelly Ave SW,Atlanta,GA,Fulton,30310,US,,unknown,,,unknown,,,,True,True,high,,2026-06-22,0.1.0,"[{""source_name"": ""PeeringDB"", ""source_url"": ""https://www.peeringdb.com/fac/7568"", ""source_record_id"": ""7568"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""name"": ""EdgeConneX Atlanta (EDCATL02)"", ""city"": ""Atlanta"", ""state"": ""GA"", ""zipcode"": ""30310"", ""address1"": ""1101 Donnelly Ave SW"", ""org_id"": 8735, ""campus_id"": 44}}]",PeeringDB,https://www.peeringdb.com/fac/7568,1,independently_confirmed_on_building,pending,,,,,,,,33.731803,-84.423585
dc_88c1a3921ea5,,Racksquared Data Centers,,unknown,operational,,39.966878,-82.992615,point,address,geocoded_address,medium,325 E Spring Street,Columbus,OH,Franklin,43215,US,,unknown,,,unknown,,,,True,True,high,,2026-06-22,0.1.0,"[{""source_name"": ""PeeringDB"", ""source_url"": ""https://www.peeringdb.com/fac/7609"", ""source_record_id"": ""7609"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""name"": ""Racksquared Data Centers"", ""city"": ""Columbus"", ""state"": ""OH"", ""zipcode"": ""43215"", ""address1"": ""325 E Spring Street"", ""org_id"": 24326, ""campus_id"": null}}]",PeeringDB,https://www.peeringdb.com/fac/7609,1,ambiguous_candidate,pending,,,,,,,,39.966878,-82.992615
dc_3c5de49118a8,,Unwired FAT1 - Fresno Colocation,,unknown,operational,,36.846165,-119.799363,point,address,geocoded_address,medium,414 W. Bedford,Fresno,CA,Fresno,93711,US,,unknown,,,unknown,,,,True,True,high,,2026-06-22,0.1.0,"[{""source_name"": ""PeeringDB"", ""source_url"": ""https://www.peeringdb.com/fac/7670"", ""source_record_id"": ""7670"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""name"": ""Unwired FAT1 - Fresno Colocation"", ""city"": ""Fresno"", ""state"": ""CA"", ""zipcode"": ""93711"", ""address1"": ""414 W. Bedford"", ""org_id"": 19366, ""campus_id"": null}}]",PeeringDB,https://www.peeringdb.com/fac/7670,1,independently_confirmed_on_building,pending,,,,,,,,36.846165,-119.799363
dc_1b48e32e32a9,,RagingWire VA4 - NTT,,colocation,operational,,39.019293,-77.470655,point,address,geocoded_address,medium,21583 Megawatt Dr,Ashburn,VA,Loudoun,20147,US,,unknown,,,unknown,,,,True,True,high,,2026-06-22,0.1.0,"[{""source_name"": ""PeeringDB"", ""source_url"": ""https://www.peeringdb.com/fac/7671"", ""source_record_id"": ""7671"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""name"": ""RagingWire VA4 - NTT"", ""city"": ""Ashburn"", ""state"": ""VA"", ""zipcode"": ""20147"", ""address1"": ""21583 Megawatt Dr"", ""org_id"": 4880, ""campus_id"": null}}]",PeeringDB,https://www.peeringdb.com/fac/7671,1,independently_confirmed_on_building,pending,,,,,,,,39.019293,-77.470655
dc_63477d7fddc5,,SFN IA-Davenport,,unknown,operational,,41.548129,-90.621185,point,address,geocoded_address,medium,2814 N Clark St,Davenport,IA,Scott,52804,US,,unknown,,,unknown,,,,True,True,high,,2026-06-22,0.1.0,"[{""source_name"": ""PeeringDB"", ""source_url"": ""https://www.peeringdb.com/fac/7705"", ""source_record_id"": ""7705"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""name"": ""SFN IA-Davenport"", ""city"": ""Davenport"", ""state"": ""IA"", ""zipcode"": ""52804"", ""address1"": ""2814 N Clark St"", ""org_id"": 22147, ""campus_id"": null}}]",PeeringDB,https://www.peeringdb.com/fac/7705,1,independently_confirmed_on_building,pending,,,,,,,,41.548129,-90.621185
dc_020b4e91299a,,SFN IA-Waterloo,,unknown,operational,,42.488836,-92.330614,point,address,geocoded_address,medium,206 W 13th Street,Waterloo,IA,Black Hawk,50702,US,,unknown,,,unknown,,,,True,True,high,,2026-06-22,0.1.0,"[{""source_name"": ""PeeringDB"", ""source_url"": ""https://www.peeringdb.com/fac/7706"", ""source_record_id"": ""7706"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""name"": ""SFN IA-Waterloo"", ""city"": ""Waterloo"", ""state"": ""IA"", ""zipcode"": ""50702"", ""address1"": ""206 W 13th Street"", ""org_id"": 22147, ""campus_id"": null}}]",PeeringDB,https://www.peeringdb.com/fac/7706,1,ambiguous_candidate,UNRESOLVABLE,,,"SFN IA-Waterloo is South Front Networks, a small carrier-neutral interconnect ('carrier motel'). Street address 206 W 13th St confirmed: census geocoder returned 42.488810,-92.330357 and OSM returned 42.488780,-92.330435, in agreement. Esri satellite centered on that point shows a residential / light-industrial neighborhood block (small houses, a cluttered salvage-type yard, trees) with no windowless data-center box, no rooftop cooling array, no substation, and no security fencing. No specific data-center building is identifiable, so no point can be placed. Confirmed address but no resolvable DC building.",https://nominatim.openstreetmap.org/search?q=206+West+13th+Street+Waterloo+Iowa,medium,2026-07-10,AI-assisted verification,42.488836,-92.330614
dc_e0deb5a5797a,,"DartPoints Spartanburg, SC - SPA1",,unknown,operational,,34.996536,-82.033518,point,address,geocoded_address,medium,5700 N Blackstock Road,Spartanburg,SC,Spartanburg,29303,US,,unknown,,,unknown,,,,True,True,high,,2026-06-22,0.1.0,"[{""source_name"": ""PeeringDB"", ""source_url"": ""https://www.peeringdb.com/fac/7736"", ""source_record_id"": ""7736"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""name"": ""DartPoints Spartanburg, SC - SPA1"", ""city"": ""Spartanburg"", ""state"": ""SC"", ""zipcode"": ""29303"", ""address1"": ""5700 N Blackstock Road"", ""org_id"": 26067, ""campus_id"": null}}]",PeeringDB,https://www.peeringdb.com/fac/7736,1,no_building_found_manual,pending,,,,,,,,34.996536,-82.033518
dc_b0bc13ad8190,,"DartPoints Columbus, IN - CLU1",,unknown,operational,,39.182544,-85.897349,point,address,geocoded_address,medium,2425 Technology Boulevard,Columbus,IN,Bartholomew,47201,US,,unknown,,,unknown,,,,True,True,high,,2026-06-22,0.1.0,"[{""source_name"": ""PeeringDB"", ""source_url"": ""https://www.peeringdb.com/fac/7737"", ""source_record_id"": ""7737"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""name"": ""DartPoints Columbus, IN - CLU1"", ""city"": ""Columbus"", ""state"": ""IN"", ""zipcode"": ""47201"", ""address1"": ""2425 Technology Boulevard"", ""org_id"": 26067, ""campus_id"": null}}]",PeeringDB,https://www.peeringdb.com/fac/7737,1,candidate_building_suggested,pending,,,,,,,,39.182544,-85.897349
dc_90a6d53a922b,,Citynet Charleston,,unknown,operational,,38.353138,-81.640921,point,address,geocoded_address,medium,233 Virginia Street East,Charleston,WV,Kanawha,25301,US,,unknown,,,unknown,,,,True,True,high,,2026-06-22,0.1.0,"[{""source_name"": ""PeeringDB"", ""source_url"": ""https://www.peeringdb.com/fac/7740"", ""source_record_id"": ""7740"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""name"": ""Citynet Charleston"", ""city"": ""Charleston"", ""state"": ""WV"", ""zipcode"": ""25301"", ""address1"": ""233 Virginia Street East"", ""org_id"": 470, ""campus_id"": null}}]",PeeringDB,https://www.peeringdb.com/fac/7740,1,no_building_found_manual,pending,,,,,,,,38.353138,-81.640921
dc_d1f55f9f8389,,Citynet Bridgeport,,unknown,operational,,39.276713,-80.270157,point,address,geocoded_address,medium,100 Citynet Drive,Bridgeport,WV,Harrison,26330,US,,unknown,,,unknown,,,,True,True,high,,2026-06-22,0.1.0,"[{""source_name"": ""PeeringDB"", ""source_url"": ""https://www.peeringdb.com/fac/7741"", ""source_record_id"": ""7741"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""name"": ""Citynet Bridgeport"", ""city"": ""Bridgeport"", ""state"": ""WV"", ""zipcode"": ""26330"", ""address1"": ""100 Citynet Drive"", ""org_id"": 470, ""campus_id"": null}}]",PeeringDB,https://www.peeringdb.com/fac/7741,1,independently_confirmed_on_building,pending,,,,,,,,39.276713,-80.270157
dc_0be54ba06f42,,Centersquare Silicon Valley (SFO4-A),,colocation,operational,,37.375719,-121.955154,point,address,geocoded_address,medium,1500 Space Park Dr,Santa Clara,CA,Santa Clara,95054,US,,unknown,,,unknown,,,,True,True,high,,2026-06-22,0.1.0,"[{""source_name"": ""PeeringDB"", ""source_url"": ""https://www.peeringdb.com/fac/7836"", ""source_record_id"": ""7836"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""name"": ""Centersquare Silicon Valley (SFO4-A)"", ""city"": ""Santa Clara"", ""state"": ""CA"", ""zipcode"": ""95054"", ""address1"": ""1500 Space Park Dr"", ""org_id"": 16992, ""campus_id"": null}}]",PeeringDB,https://www.peeringdb.com/fac/7836,1,independently_confirmed_on_building,pending,,,,,,,,37.375719,-121.955154
dc_e8f9e82ff0a7,,Aligned Ashburn (IAD-01),,colocation,operational,,39.014003,-77.469729,point,address,geocoded_address,medium,21890 Uunet Drive,Ashburn,VA,Loudoun,20147,US,,unknown,,,unknown,,,,True,True,high,,2026-06-22,0.1.0,"[{""source_name"": ""PeeringDB"", ""source_url"": ""https://www.peeringdb.com/fac/7861"", ""source_record_id"": ""7861"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""name"": ""Aligned Ashburn (IAD-01)"", ""city"": ""Ashburn"", ""state"": ""VA"", ""zipcode"": ""20147"", ""address1"": ""21890 Uunet Drive"", ""org_id"": 24734, ""campus_id"": null}}]",PeeringDB,https://www.peeringdb.com/fac/7861,1,independently_confirmed_on_building,pending,,,,,,,,39.014003,-77.469729
dc_00764728680d,,Aligned Dallas (DFW-01),,colocation,operational,,33.009295,-96.676434,point,address,geocoded_address,medium,2800 Summit Ave,Plano,TX,Collin,75074,US,,unknown,,,unknown,,,,True,True,high,,2026-06-22,0.1.0,"[{""source_name"": ""PeeringDB"", ""source_url"": ""https://www.peeringdb.com/fac/7862"", ""source_record_id"": ""7862"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""name"": ""Aligned Dallas (DFW-01)"", ""city"": ""Plano"", ""state"": ""TX"", ""zipcode"": ""75074"", ""address1"": ""2800 Summit Ave"", ""org_id"": 24734, ""campus_id"": null}}]",PeeringDB,https://www.peeringdb.com/fac/7862,1,independently_confirmed_on_building,pending,,,,,,,,33.009295,-96.676434
dc_7afb9b268c71,,Aligned Phoenix (PHX-01),,colocation,operational,,33.658881,-112.110606,point,address,geocoded_address,medium,2500 W Union Hills Drive,Phoenix,AZ,Maricopa,85027,US,,unknown,,,unknown,,,,True,True,high,,2026-06-22,0.1.0,"[{""source_name"": ""PeeringDB"", ""source_url"": ""https://www.peeringdb.com/fac/7863"", ""source_record_id"": ""7863"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""name"": ""Aligned Phoenix (PHX-01)"", ""city"": ""Phoenix"", ""state"": ""AZ"", ""zipcode"": ""85027"", ""address1"": ""2500 W Union Hills Drive"", ""org_id"": 24734, ""campus_id"": null}}]",PeeringDB,https://www.peeringdb.com/fac/7863,1,independently_confirmed_on_building,pending,,,,,,,,33.658881,-112.110606
